"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I liked a @YouTube video https://t.co/Edt194uXYi Kidd Kidd ""No Commerical"" (WSHH Exclusive - Official Music Video)",FALSE,203,NA,2016-10-19 21:09:37,FALSE,NA,"788849607258308608",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","50cent",65,FALSE,FALSE,NA,NA
"I'm getting Back in shape, the diet is harder then the work out for me. #FRIGO https://t.co/kjgeTs6YKX https://t.co/VAuTTiTg6i",FALSE,928,NA,2016-10-19 15:22:54,FALSE,NA,"788762355232567296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",211,FALSE,FALSE,NA,NA
"NEED MONEY,Ì†ΩÌ±Ä well what the fuck did you do with the money I gave you. LMAO. #CallTheBank https://t.co/pMV8gZ3q7J https://t.co/odMLQ3SyJL",FALSE,252,NA,2016-10-19 13:34:24,FALSE,NA,"788735049516589056",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",86,FALSE,FALSE,NA,NA
"I liked a @YouTube video from @thisis50 https://t.co/vJySITfDql Prodigy on New Prison Cookbook; 50 Cent Walks In; Making Beats; Life",FALSE,291,NA,2016-10-18 20:01:20,FALSE,NA,"788470036059029504",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","50cent",83,FALSE,FALSE,NA,NA
"See this why if this bitch got hit by the Q11 bus and it dragged her, I would get out of m‚Ä¶ https://t.co/kQVslIrAzp https://t.co/KT8xpvdGVj",FALSE,419,NA,2016-10-18 07:24:34,FALSE,NA,"788279589944655872",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",186,FALSE,FALSE,NA,NA
"Ì†ΩÌ∏í I hate to say I told you so, but I told you. Over and over go to work, this is real life‚Ä¶ https://t.co/nIkeapnn52 https://t.co/NJxqzeeIl1",FALSE,416,NA,2016-10-17 21:54:03,FALSE,NA,"788136013495402496",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",125,FALSE,FALSE,NA,NA
"Chicago it's Lit ROOM 7 tonight Ì†ΩÌ¥•#EFFENVODKA https://t.co/X3jIZ9c16n https://t.co/8gmSb45XhS",FALSE,431,NA,2016-10-15 20:29:52,FALSE,NA,"787390052741545985",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",103,FALSE,FALSE,NA,NA
"Hate brings them together, physiologist say test have proven people who bond with a common‚Ä¶ https://t.co/V1OHcTyuhD https://t.co/iDOhnU5D32",FALSE,608,NA,2016-10-15 15:45:52,FALSE,NA,"787318584733237252",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",206,FALSE,FALSE,NA,NA
"STUDIO PARIS tonight CHI TOWN it's going down #EFFENVODKA takeover  don't miss it https://t.co/Z3MrhD9Y3s https://t.co/BIJwDK8g5b",FALSE,337,NA,2016-10-15 13:20:03,FALSE,NA,"787281887379222528",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",68,FALSE,FALSE,NA,NA
"Happy EFFEN BIRTHDAY TO MY MAN @djcamilo https://t.co/R5KKl9PpYw https://t.co/8zTuM3q9vx",FALSE,309,NA,2016-10-15 03:33:31,FALSE,NA,"787134283014176769",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",53,FALSE,FALSE,NA,NA
"My little one getting tall, he a big boy now. #FRIGO https://t.co/Hsy9AzpJiJ https://t.co/LEDuxMBhAn",FALSE,818,NA,2016-10-14 11:47:38,FALSE,NA,"786896242504769536",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",126,FALSE,FALSE,NA,NA
"Second in store this SATURDAY chi town don't miss it #EFFENVODKA https://t.co/WcpxOmTF98 https://t.co/WyNdJA97FN",FALSE,335,NA,2016-10-13 21:45:48,FALSE,NA,"786684387576406016",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",82,FALSE,FALSE,NA,NA
"CHICAGO it's a take over this weekend #EFFENVODKA comin thru https://t.co/H8FqIgm56r https://t.co/EHm7ZUjoKe",FALSE,302,NA,2016-10-13 17:25:08,FALSE,NA,"786618786455621638",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",73,FALSE,FALSE,NA,NA
"When you are advanced academically but you want to be tuff. I can help you with that. Ì†ºÌøÉÌ†ºÌøΩÌ†ΩÌ≤® ‚Ä¶ https://t.co/ltDOihh3EG https://t.co/5iyD8veo77",FALSE,882,NA,2016-10-13 15:59:20,FALSE,NA,"786597197701931008",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",242,FALSE,FALSE,NA,NA
"peep the preview SEASON 4  https://t.co/N2xzdzePUq https://t.co/N6kAOKG8lZ",FALSE,1103,NA,2016-10-12 17:28:48,FALSE,NA,"786257321944977408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",990,FALSE,FALSE,NA,NA
"LMAO the look on this ni66a face, Ì†ΩÌ∏Ü he wasn't looking like that when he was calling the co‚Ä¶ https://t.co/DRWgSo9oG1 https://t.co/o4ilnajhO6",FALSE,1082,NA,2016-10-12 15:49:06,FALSE,NA,"786232234298736640",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",815,FALSE,FALSE,NA,NA
"grab the homie @PRODIGYMOBBDEEP new BOOK https://t.co/m8HivG5bpS https://t.co/KvuFhV7zj3",FALSE,369,NA,2016-10-11 21:43:45,FALSE,NA,"785959093978529792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",164,FALSE,FALSE,NA,NA
"Why I did a Hot Yoga class today, I was like Ì†ΩÌ±Ä this is some sexy shit, but the shit got ha‚Ä¶ https://t.co/Awep8YwCmZ https://t.co/0MCdww794B",FALSE,357,NA,2016-10-11 04:35:50,FALSE,NA,"785700414146486274",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",83,FALSE,FALSE,NA,NA
"Season 4 on the way, I have something to prove again I'm excited I'm focused. @sungkangsta‚Ä¶ https://t.co/rfI7p89OoX https://t.co/AijVQbD9HJ",FALSE,1175,NA,2016-10-10 09:49:02,FALSE,NA,"785416842915569664",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",599,FALSE,FALSE,NA,NA
"Club onyx was popping last night in philly. Pole A thon #EFFENVODKA https://t.co/aRKKKpTRO5 https://t.co/rPgeMj96s0",FALSE,591,NA,2016-10-09 17:30:31,FALSE,NA,"785170589808005121",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",173,FALSE,FALSE,NA,NA
"PHILLY it's a EFFEN takeover tonight #EFFENVODKA don't miss it for real https://t.co/GMhn6vMkvY https://t.co/S7MXqqYStR",FALSE,251,NA,2016-10-08 21:38:50,FALSE,NA,"784870694744129537",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",72,FALSE,FALSE,NA,NA
"Tonite PHILLY you know how we do it's about to go down Ì†ΩÌ¥• #EFFENVODKA https://t.co/h3KfYG0kzQ https://t.co/4zAn6qboWN",FALSE,319,NA,2016-10-08 17:17:02,FALSE,NA,"784804809094365184",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",88,FALSE,FALSE,NA,NA
"Happy https://t.co/6rIpfOzx8I @djwhookid  I'm tuned in @shade45 Ì†ΩÌ¥äÌ†ΩÌ¥´",FALSE,368,NA,2016-10-08 17:02:46,FALSE,NA,"784801221269946368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",115,FALSE,FALSE,NA,NA
"Girl you know you was suppose to work when you see me on the flyer. Fuck is the matter wit‚Ä¶ https://t.co/S0EWLKut4F https://t.co/QiRnTlwVKn",FALSE,707,NA,2016-10-08 08:00:45,FALSE,NA,"784664818162827264",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",250,FALSE,FALSE,NA,NA
"MOBB STYLE, we connected this is the New Wave. #EFFENVODKA https://t.co/JuAOIVO408 https://t.co/U2egW518EE",FALSE,309,NA,2016-10-08 07:45:13,FALSE,NA,"784660909453082624",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",81,FALSE,FALSE,NA,NA
"It's going down tonight, https://t.co/uMONO93Y1x https://t.co/icLJUsNOZB",FALSE,335,NA,2016-10-08 04:40:21,FALSE,NA,"784614384899358721",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",74,FALSE,FALSE,NA,NA
