"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Congrats to @mkatz0630 @akatz47 &amp; the @mParticles team on shaping the future of mobile! Salute",FALSE,119,NA,2016-10-13 15:41:13,FALSE,NA,"786592637696389120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",33,FALSE,FALSE,NA,NA
"Catch me and @fatbellybella tonight on @jimmykimmellive doing our record ""Bitterland"" from the… https://t.co/EA1mAnE3Mu",FALSE,233,NA,2016-10-13 01:54:40,FALSE,NA,"786384627070009344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",92,FALSE,FALSE,NA,NA
"Backstage at @jimmykimmellive having some @hennessyus #teamhennessy https://t.co/bFvCj6MfpU",FALSE,168,NA,2016-10-13 00:45:48,FALSE,NA,"786367297254490112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",61,FALSE,FALSE,NA,NA
"Gotta have the @livebeaming on deck at band rehearsals https://t.co/Jt6pEPyuED",FALSE,102,NA,2016-10-12 04:58:10,FALSE,NA,"786068421914005504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",21,FALSE,FALSE,NA,NA
"@robinthicke new record feature ME #Deep https://t.co/5Fau95KTmO",FALSE,47,"robinthicke",2016-10-12 04:54:25,FALSE,NA,"786067477209939969","6249572","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",20,FALSE,FALSE,NA,NA
"New Video Type Of Time coming soon! @daveeast @massappealrecs ""I Did A Lot But I Never Hated""… https://t.co/vDe5RK9FBo",FALSE,197,NA,2016-10-06 21:24:19,FALSE,NA,"784142267141480448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",90,FALSE,FALSE,NA,NA
"12amrun Las Vegas Pop up shop today!!! We Welcome our fam @Hustle_R @iamdiddy the Bad Boy tour… https://t.co/Q7PCn8YIvM",FALSE,149,NA,2016-10-01 19:33:47,FALSE,NA,"782302508022652928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",40,FALSE,FALSE,NA,NA
"Bad Boy Reunion pop-up shop at 12am. Collab 12am x Bad Boy x Invisible Bully Tee. https://t.co/wKgkEAxPqm",FALSE,159,NA,2016-10-01 00:47:28,FALSE,NA,"782019061081370628",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",59,FALSE,FALSE,NA,NA
"Playing that new @armedgemini on @xbox https://t.co/5G6mRow0YZ",FALSE,123,NA,2016-09-30 09:05:31,FALSE,NA,"781782014311759872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",37,FALSE,FALSE,NA,NA
"Dave East.                       Mass Appeal x Def Jam https://t.co/OD3H7N4M3i",FALSE,224,NA,2016-09-29 23:11:57,FALSE,NA,"781632639170179072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",116,FALSE,FALSE,NA,NA
"New York State of Mind.
#WhereNYLives @publicschoolnyc
@neweracap https://t.co/KuX8UoGhwu",FALSE,223,NA,2016-09-28 02:25:18,FALSE,NA,"780956518996930560",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",92,FALSE,FALSE,NA,NA
"New York State of Mind.
#WhereNYLives @publicschoolnyc
@neweracap https://t.co/RFedI4UPaZ",FALSE,171,NA,2016-09-28 02:24:49,FALSE,NA,"780956398792368128",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",49,FALSE,FALSE,NA,NA
